date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:02:10	1434/1434	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2026%20Oct%202019%2000:17:08%20GMT	https://ntf.foundstaging.com/wp-includes/js/wp-embed.min.js?ver=5.6	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-includes/js/wp-embed.min40df.js	(from https://ntf.foundstaging.com/)
12:02:10	24820/24820	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2013%20Dec%202020%2006:15:12%20GMT	https://ntf.foundstaging.com/wp-content/plugins/instagram-feed/js/sbi-scripts.min.js?ver=2.6.2	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/plugins/instagram-feed/js/sbi-scripts.min61da.js	(from https://ntf.foundstaging.com/)
12:02:11	1312/1312	---M--	200	added ('OK')	image/png	date:Sun,%2013%20Dec%202020%2006:15:11%20GMT	https://ntf.foundstaging.com/wp-content/plugins/instagram-feed/img/small-logo.png	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/plugins/instagram-feed/img/small-logo.png	(from https://ntf.foundstaging.com/wp-content/plugins/instagram-feed/css/sbi-styles.min.css?ver=2.6.2)
12:02:11	847/847	---M--	200	added ('OK')	image/gif	date:Mon,%2021%20Dec%202020%2018:49:37%20GMT	https://ntf.foundstaging.com/wp-content/plugins/contact-form-7/assets/ajax-loader.gif	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/plugins/contact-form-7/assets/ajax-loader.gif	(from https://ntf.foundstaging.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.3.2)
12:02:11	65960/65960	---M--	200	added ('OK')	image/png	date:Thu,%2017%20Dec%202020%2011:21:37%20GMT	https://ntf.foundstaging.com/wp-content/plugins/country-phone-field-contact-form-7/assets/img/flags.png	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/plugins/country-phone-field-contact-form-7/assets/img/flags.png	(from https://ntf.foundstaging.com/wp-content/plugins/country-phone-field-contact-form-7/assets/css/intlTelInput.min.css?ver=5.6)
12:02:12	173609/173609	---M--	200	added ('OK')	image/png	date:Thu,%2017%20Dec%202020%2011:21:37%20GMT	https://ntf.foundstaging.com/wp-content/plugins/country-phone-field-contact-form-7/assets/img/flags@2x.png	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/plugins/country-phone-field-contact-form-7/assets/img/flags@2x.png	(from https://ntf.foundstaging.com/wp-content/plugins/country-phone-field-contact-form-7/assets/css/intlTelInput.min.css?ver=5.6)
12:02:12	21956/21956	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2015%20Dec%202020%2006:24:23%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/library/icomoon/icomoon.eot?ezxcr2	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/library/icomoon/icomoon9058.eot	(from https://ntf.foundstaging.com/wp-content/themes/ntf/assets/library/icomoon/icomoon.css?ver=5.6)
12:02:12	21792/21792	---M--	200	added ('OK')	font/ttf	date:Tue,%2015%20Dec%202020%2006:24:23%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/library/icomoon/icomoon.ttf?ezxcr2	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/library/icomoon/icomoon9058.ttf	(from https://ntf.foundstaging.com/wp-content/themes/ntf/assets/library/icomoon/icomoon.css?ver=5.6)
12:02:12	21868/21868	---M--	200	added ('OK')	font/woff	date:Tue,%2015%20Dec%202020%2006:24:23%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/library/icomoon/icomoon.woff?ezxcr2	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/library/icomoon/icomoon9058.woff	(from https://ntf.foundstaging.com/wp-content/themes/ntf/assets/library/icomoon/icomoon.css?ver=5.6)
12:02:13	88129/88129	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2015%20Dec%202020%2006:24:23%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/library/icomoon/icomoon.svg?ezxcr2	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/library/icomoon/icomoon9058.svg	(from https://ntf.foundstaging.com/wp-content/themes/ntf/assets/library/icomoon/icomoon.css?ver=5.6)
12:02:13	51647/51647	---M--	200	added ('OK')	image/png	date:Sun,%2013%20Dec%202020%2006:45:00%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/img/about-stats.png	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/img/about-stats.png	(from https://ntf.foundstaging.com/wp-content/themes/ntf/assets/css/style.css?ver=4879)
12:02:13	303/303	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2013%20Dec%202020%2006:45:00%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/img/calender.svg	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/img/calender.svg	(from https://ntf.foundstaging.com/wp-content/themes/ntf/assets/css/style.css?ver=4879)
12:02:14	480497/480497	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Dec%202020%2006:45:00%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/img/quote.jpg	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/img/quote.jpg	(from https://ntf.foundstaging.com/wp-content/themes/ntf/assets/css/style.css?ver=4879)
12:02:15	377483/377483	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Dec%202020%2006:45:00%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/img/land-tranportation.jpg	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/img/land-tranportation.jpg	(from https://ntf.foundstaging.com/wp-content/themes/ntf/assets/css/style.css?ver=4879)
12:02:15	252375/252375	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Dec%202020%2006:45:00%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/img/rail-tranportation.jpg	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/img/rail-tranportation.jpg	(from https://ntf.foundstaging.com/wp-content/themes/ntf/assets/css/style.css?ver=4879)
12:02:15	303115/303115	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Dec%202020%2006:45:00%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/img/ship-tranportation.jpg	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/img/ship-tranportation.jpg	(from https://ntf.foundstaging.com/wp-content/themes/ntf/assets/css/style.css?ver=4879)
12:02:15	381857/381857	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Dec%202020%2006:45:00%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/img/air-tranportation.jpg	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/img/air-tranportation.jpg	(from https://ntf.foundstaging.com/wp-content/themes/ntf/assets/css/style.css?ver=4879)
12:02:15	81978/81978	---M--	200	added ('OK')	image/png	date:Sun,%2013%20Dec%202020%2006:45:00%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/img/stats-bg.png	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/img/stats-bg.png	(from https://ntf.foundstaging.com/wp-content/themes/ntf/assets/css/style.css?ver=4879)
12:02:16	139664/139664	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Dec%202020%2005:54:18%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/img/stats-bg-option-2.png	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/img/stats-bg-option-2.png	(from https://ntf.foundstaging.com/wp-content/themes/ntf/assets/css/style.css?ver=4879)
12:02:16	21163/21163	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2013%20Dec%202020%2006:45:00%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/img/mission-values.svg	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/img/mission-values.svg	(from https://ntf.foundstaging.com/wp-content/themes/ntf/assets/css/style.css?ver=4879)
12:02:16	1085811/1085811	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Dec%202020%2006:45:00%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/img/land-tranport.jpg	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/img/land-tranport.jpg	(from https://ntf.foundstaging.com/wp-content/themes/ntf/assets/css/style.css?ver=4879)
12:02:16	51256/51256	---M-Z	200	added ('OK')	text/css	date:Mon,%2021%20Dec%202020%2018:00:50%20GMT	https://ntf.foundstaging.com/wp-includes/css/dist/block-library/style-rtl.min.css?ver=5.6	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-includes/css/dist/block-library/style-rtl.min40df.css	(from https://ntf.foundstaging.com/ar/)
12:02:17	177/177	---M--	200	added ('OK')	text/css	date:Mon,%2021%20Dec%202020%2018:49:37%20GMT	https://ntf.foundstaging.com/wp-content/plugins/contact-form-7/includes/css/styles-rtl.css?ver=5.3.2	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/plugins/contact-form-7/includes/css/styles-rtl9dff.css	(from https://ntf.foundstaging.com/ar/)
12:02:17	7463/7463	---M-Z	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202020%2010:43:22%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/css/services.css?ver=8806	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/css/services2ffb.css	(from https://ntf.foundstaging.com/ar/)
12:02:17	729575/729575	---M-Z	200	added ('OK')	text/css	date:Wed,%2016%20Dec%202020%2010:31:43%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/library/bootstrap-4.0.0-rtl-dist/css/bootstrap.css?ver=5.6	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/library/bootstrap-4.0.0-rtl-dist/css/bootstrap40df.css	(from https://ntf.foundstaging.com/ar/)
12:02:17	835760/835760	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Dec%202020%2006:45:00%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/img/air-service.jpg	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/img/air-service.jpg	(from https://ntf.foundstaging.com/wp-content/themes/ntf/assets/css/style.css?ver=4879)
12:02:17	39481/39481	---M-Z	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202020%2014:15:03%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/css/style.css?ver=3149	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/css/stylef1df.css	(from https://ntf.foundstaging.com/ar/)
12:02:18	5167/5167	---M-Z	200	added ('OK')	text/css	date:Tue,%2022%20Dec%202020%2016:36:19%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/css/style-rtl.css?ver=1855	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/css/style-rtl8c94.css	(from https://ntf.foundstaging.com/ar/)
12:02:18	2927/2927	---M-Z	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202020%2014:02:22%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/style.css?ver=3218	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/style402d.css	(from https://ntf.foundstaging.com/ar/)
12:02:18	3489/3489	---M-Z	200	added ('OK')	application/json	date:Thu,%2024%20Dec%202020%2006:17:19%20GMT	https://ntf.foundstaging.com/wp-json/wp/v2/pages/281	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-json/wp/v2/pages/281.json	(from https://ntf.foundstaging.com/ar/)
12:02:19	2490/2490	---M-Z	200	added ('OK')	application/json	date:Thu,%2024%20Dec%202020%2006:17:20%20GMT	https://ntf.foundstaging.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fntf.foundstaging.com%2Far%2F	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-json/oembed/1.0/embedb61b.json	(from https://ntf.foundstaging.com/ar/)
12:02:19	2624/2624	---M-Z	200	added ('OK')	text/xml	date:Thu,%2024%20Dec%202020%2006:17:20%20GMT	https://ntf.foundstaging.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fntf.foundstaging.com%2Far%2F&format=xml	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-json/oembed/1.0/embedb22a	(from https://ntf.foundstaging.com/ar/)
12:02:20	40182/40182	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2015%20Dec%202020%2009:10:09%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/js/validate.js?ver=3811	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/js/validate839f.js	(from https://ntf.foundstaging.com/ar/)
12:02:20	15464/15464	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2023%20Dec%202020%2009:49:39%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/js/main.js?ver=1893	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/js/maindd86.js	(from https://ntf.foundstaging.com/ar/)
12:02:23	60884/60884	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Dec%202020%2006:17:22%20GMT	https://ntf.foundstaging.com/ar/about-us-ar/	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/ar/about-us-ar/index.html	(from https://ntf.foundstaging.com/ar/)
12:02:23	62534/62534	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Dec%202020%2006:17:22%20GMT	https://ntf.foundstaging.com/ar/services-ar/	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/ar/services-ar/index.html	(from https://ntf.foundstaging.com/ar/)
12:02:24	670554/670554	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Dec%202020%2008:19:04%20GMT	https://ntf.foundstaging.com/wp-content/uploads/2020/12/ocean-freight.jpg	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/uploads/2020/12/ocean-freight.jpg	(from https://ntf.foundstaging.com/ar/)
12:02:24	63075/63075	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Dec%202020%2006:17:25%20GMT	https://ntf.foundstaging.com/ar/service/land-transport-ar/	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/ar/service/land-transport-ar/index.html	(from https://ntf.foundstaging.com/ar/)
12:02:24	7463/7463	---M-Z	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202020%2010:43:22%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/css/services.css?ver=5811	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/css/services51da.css	(from https://ntf.foundstaging.com/about-us/)
12:02:25	39481/39481	---M-Z	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202020%2014:15:03%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/css/style.css?ver=9588	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/css/style70f8.css	(from https://ntf.foundstaging.com/about-us/)
12:02:25	61739/61739	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Dec%202020%2006:17:26%20GMT	https://ntf.foundstaging.com/ar/service/air-freight-ar/	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/ar/service/air-freight-ar/index.html	(from https://ntf.foundstaging.com/ar/)
12:02:25	62021/62021	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Dec%202020%2006:17:26%20GMT	https://ntf.foundstaging.com/ar/service/sea-freight-ar/	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/ar/service/sea-freight-ar/index.html	(from https://ntf.foundstaging.com/ar/)
12:02:26	2900545/2900545	---M--	200	added ('OK')	application/pdf	date:Tue,%2022%20Dec%202020%2016:27:23%20GMT	https://ntf.foundstaging.com/wp-content/uploads/2020/12/NTF-brochure-27102020-Arabic.pdf	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/uploads/2020/12/NTF-brochure-27102020-Arabic.pdf	(from https://ntf.foundstaging.com/ar/)
12:02:26	63152/63152	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Dec%202020%2006:17:26%20GMT	https://ntf.foundstaging.com/ar/service/warehousing-ar/	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/ar/service/warehousing-ar/index.html	(from https://ntf.foundstaging.com/ar/)
12:02:26	2927/2927	---M-Z	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202020%2014:02:22%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/style.css?ver=2812	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/style7756.css	(from https://ntf.foundstaging.com/about-us/)
12:02:26	62899/62899	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Dec%202020%2006:17:27%20GMT	https://ntf.foundstaging.com/ar/service/customs-brokerage-ar/	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/ar/service/customs-brokerage-ar/index.html	(from https://ntf.foundstaging.com/ar/)
12:02:27	55002/55002	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Dec%202020%2006:17:28%20GMT	https://ntf.foundstaging.com/ar/news-insightes-ar/	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/ar/news-insightes-ar/index.html	(from https://ntf.foundstaging.com/ar/)
12:02:27	62377/62377	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Dec%202020%2006:17:28%20GMT	https://ntf.foundstaging.com/ar/contact-us-ar/	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/ar/contact-us-ar/index.html	(from https://ntf.foundstaging.com/ar/)
12:02:28	4433/4433	---M-Z	200	added ('OK')	application/json	date:Thu,%2024%20Dec%202020%2006:17:28%20GMT	https://ntf.foundstaging.com/wp-json/wp/v2/pages/6	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-json/wp/v2/pages/6.json	(from https://ntf.foundstaging.com/about-us/)
12:02:28	58424/58424	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Dec%202020%2006:17:28%20GMT	https://ntf.foundstaging.com/ar/career-ar/	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/ar/career-ar/index.html	(from https://ntf.foundstaging.com/ar/)
12:02:28	2485/2485	---M-Z	200	added ('OK')	application/json	date:Thu,%2024%20Dec%202020%2006:17:29%20GMT	https://ntf.foundstaging.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fntf.foundstaging.com%2Fabout-us%2F	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-json/oembed/1.0/embedf94c.json	(from https://ntf.foundstaging.com/about-us/)
12:02:28	61127/61127	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Dec%202020%2006:17:29%20GMT	https://ntf.foundstaging.com/ar/privacy-statement-ar/	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/ar/privacy-statement-ar/index.html	(from https://ntf.foundstaging.com/ar/)
12:02:29	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Dec%202020%2006:17:30%20GMT	https://ntf.foundstaging.com/?p=6	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/index42dc.html	(from https://ntf.foundstaging.com/about-us/)
12:02:29	2587/2587	---M-Z	200	added ('OK')	text/xml	date:Thu,%2024%20Dec%202020%2006:17:30%20GMT	https://ntf.foundstaging.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fntf.foundstaging.com%2Fabout-us%2F&format=xml	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-json/oembed/1.0/embed47b6	(from https://ntf.foundstaging.com/about-us/)
12:02:29	40182/40182	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2015%20Dec%202020%2009:10:09%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/js/validate.js?ver=1167	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/js/validate8138.js	(from https://ntf.foundstaging.com/about-us/)
12:02:29	245333/245333	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Dec%202020%2008:51:00%20GMT	https://ntf.foundstaging.com/wp-content/uploads/2020/12/billboard-bg.jpg	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/uploads/2020/12/billboard-bg.jpg	(from https://ntf.foundstaging.com/about-us/)
12:02:30	15464/15464	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2023%20Dec%202020%2009:49:39%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/js/main.js?ver=6706	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/js/mainf0ff.js	(from https://ntf.foundstaging.com/about-us/)
12:02:30	7463/7463	---M-Z	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202020%2010:43:22%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/css/services.css?ver=2624	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/css/services24d4.css	(from https://ntf.foundstaging.com/services/)
12:02:30	39481/39481	---M-Z	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202020%2014:15:03%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/css/style.css?ver=8976	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/css/style1cb8.css	(from https://ntf.foundstaging.com/services/)
12:02:30	2927/2927	---M-Z	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202020%2014:02:22%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/style.css?ver=1034	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/stylea059.css	(from https://ntf.foundstaging.com/services/)
12:02:31	4225/4225	---M-Z	200	added ('OK')	application/json	date:Thu,%2024%20Dec%202020%2006:17:32%20GMT	https://ntf.foundstaging.com/wp-json/wp/v2/pages/7	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-json/wp/v2/pages/7.json	(from https://ntf.foundstaging.com/services/)
12:02:31	2488/2488	---M-Z	200	added ('OK')	application/json	date:Thu,%2024%20Dec%202020%2006:17:32%20GMT	https://ntf.foundstaging.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fntf.foundstaging.com%2Fservices%2F	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-json/oembed/1.0/embed894f.json	(from https://ntf.foundstaging.com/services/)
12:02:31	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Dec%202020%2006:17:32%20GMT	https://ntf.foundstaging.com/?p=7	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/indexc4f7.html	(from https://ntf.foundstaging.com/services/)
12:02:32	2592/2592	---M-Z	200	added ('OK')	text/xml	date:Thu,%2024%20Dec%202020%2006:17:33%20GMT	https://ntf.foundstaging.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fntf.foundstaging.com%2Fservices%2F&format=xml	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-json/oembed/1.0/embed19a2	(from https://ntf.foundstaging.com/services/)
12:02:32	40182/40182	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2015%20Dec%202020%2009:10:09%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/js/validate.js?ver=8602	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/js/validate0180.js	(from https://ntf.foundstaging.com/services/)
12:02:32	15464/15464	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2023%20Dec%202020%2009:49:39%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/js/main.js?ver=6760	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/js/main4ef4.js	(from https://ntf.foundstaging.com/services/)
12:02:33	7463/7463	---M-Z	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202020%2010:43:22%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/css/services.css?ver=5095	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/css/servicesa5cb.css	(from https://ntf.foundstaging.com/service/land-transport/)
12:02:33	39481/39481	---M-Z	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202020%2014:15:03%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/css/style.css?ver=4225	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/css/styledf94.css	(from https://ntf.foundstaging.com/service/land-transport/)
12:02:33	642908/642908	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Dec%202020%2007:40:52%20GMT	https://ntf.foundstaging.com/wp-content/uploads/2020/12/about-billboard.jpg	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/uploads/2020/12/about-billboard.jpg	(from https://ntf.foundstaging.com/services/)
